30.179171 0.017853 1.466468 6.297942
30.221210 0.021020 1.694322 4.508897
30.257918 0.018354 1.831389 2.991359
30.294251 0.018167 1.918071 1.829029
30.332552 0.019150 1.971506 1.009070
30.376361 0.021904 2.002768 0.460090
30.429606 0.026623 2.017544 0.128007
30.498650 0.034522 2.019657 -0.043952
30.596177 0.048763 2.011356 -0.113391
30.753593 0.078708 1.991643 -0.132128
31.079299 0.162853 1.947513 -0.138263
32.419446 0.670074 1.744913 -0.166673
34.070581 0.825567 1.411058 -0.250682
34.613375 0.271397 1.250248 -0.347827
35.018256 0.202441 1.080381 -0.508842
35.284049 0.132897 0.913874 -0.772192
35.497876 0.106913 0.698041 -1.310833
35.674001 0.088063 0.372668 -2.541596
35.727252 0.026626 0.219062 -3.257080
35.786566 0.029657 -0.005878 -4.374154
35.833086 0.023260 -0.234952 -5.498005
35.872056 0.019485 -0.469014 -6.511425
35.906665 0.017304 -0.708127 -7.274591
35.941483 0.017409 -0.968891 -7.634053
35.974529 0.016523 -1.217932 -7.352867
36.010132 0.017802 -1.462868 -6.322221
36.052380 0.021124 -1.692775 -4.526670
36.089090 0.018355 -1.830448 -3.005754
36.125416 0.018163 -1.917558 -1.839236
36.163668 0.019126 -1.971254 -1.016146
36.207391 0.021862 -2.002707 -0.464615
36.260500 0.026554 -2.017630 -0.130558
36.329315 0.034408 -2.019861 0.042769
36.426415 0.048550 -2.011668 0.112992
36.582859 0.078222 -1.992111 0.132029
36.905357 0.161249 -1.948445 0.138154
38.210354 0.652498 -1.751865 0.165530
39.891948 0.840797 -1.414111 0.249252
40.436319 0.272185 -1.253836 0.345335


0.000000 1.000000 0.010000 0.000000
0.072176 0.036088 0.009970 -0.000871
0.157479 0.042652 0.009834 -0.002396
0.233809 0.038165 0.009577 -0.004420
0.302632 0.034412 0.009188 -0.007016
0.365195 0.031282 0.008651 -0.010257
0.422480 0.028643 0.007954 -0.014218
0.480399 0.028959 0.006983 -0.019509
0.533186 0.026394 0.005792 -0.025800
0.581742 0.024278 0.004365 -0.033181
0.626699 0.022479 0.002687 -0.041734
0.668558 0.020930 0.000740 -0.051542
0.707722 0.019582 -0.001492 -0.062687
0.744518 0.018398 -0.004025 -0.075250
0.779218 0.017350 -0.006875 -0.089312
0.812049 0.016415 -0.010059 -0.104953
0.843202 0.015576 -0.013593 -0.122253
0.872839 0.014819 -0.017493 -0.141291
0.901101 0.014131 -0.021776 -0.162143
0.928107 0.013503 -0.026457 -0.184884
0.953964 0.012928 -0.031552 -0.209588
0.978761 0.012399 -0.037076 -0.236325
1.002581 0.011910 -0.043043 -0.265162
1.025492 0.011456 -0.049469 -0.296163
1.047559 0.011034 -0.056366 -0.329386
1.068837 0.010639 -0.063748 -0.364884
1.089376 0.010269 -0.071626 -0.402704
1.109219 0.009922 -0.080010 -0.442884
1.128406 0.009594 -0.088912 -0.485456
1.146974 0.009284 -0.098339 -0.530439
1.164953 0.008990 -0.108297 -0.577845
1.182373 0.008710 -0.118793 -0.627670
1.199259 0.008443 -0.129829 -0.679900
1.215637 0.008189 -0.141407 -0.734505
1.231526 0.007945 -0.153526 -0.791441
1.246947 0.007711 -0.166184 -0.850649
1.261919 0.007486 -0.179375 -0.912053
1.276458 0.007270 -0.193094 -0.975562
1.290580 0.007061 -0.207330 -1.041067
1.304302 0.006861 -0.222074 -1.108445
1.317637 0.006667 -0.237313 -1.177558
1.330599 0.006481 -0.253032 -1.248254
1.343202 0.006302 -0.269216 -1.320369
1.355460 0.006129 -0.285848 -1.393725
1.367386 0.005963 -0.302911 -1.468138
1.378992 0.005803 -0.320386 -1.543412
1.390293 0.005650 -0.338255 -1.619349
1.401301 0.005504 -0.356499 -1.695741
1.412028 0.005364 -0.375099 -1.772381
1.422489 0.005230 -0.394039 -1.849055
1.432695 0.005103 -0.413300 -1.925553
1.442660 0.004982 -0.432867 -2.001660
1.452396 0.004868 -0.452722 -2.077166
1.461916 0.004760 -0.472852 -2.151858
1.471233 0.004658 -0.493243 -2.225527
1.480358 0.004563 -0.513883 -2.297967
1.489305 0.004473 -0.534760 -2.368970
1.498085 0.004390 -0.555865 -2.438333
1.506711 0.004313 -0.577190 -2.505853
1.515195 0.004242 -0.598727 -2.571329
1.523548 0.004177 -0.620471 -2.634560
1.531783 0.004117 -0.642418 -2.695345
1.539912 0.004064 -0.664565 -2.753483
1.547947 0.004017 -0.686911 -2.808770
1.555899 0.003976 -0.709457 -2.861001
1.563783 0.003942 -0.732207 -2.909966
1.571610 0.003914 -0.755164 -2.955450
1.579395 0.003892 -0.778336 -2.997231
1.587152 0.003878 -0.801734 -3.035076
1.594896 0.003872 -0.825371 -3.068741
1.602645 0.003874 -0.849264 -3.097965
1.610416 0.003886 -0.873437 -3.122466
1.618231 0.003908 -0.897918 -3.141934
1.626115 0.003942 -0.922745 -3.156023
1.634095 0.003990 -0.947967 -3.164337
1.642206 0.004056 -0.973647 -3.166411
1.650493 0.004144 -0.999871 -3.161682
1.659014 0.004260 -1.026762 -3.149442
1.667846 0.004416 -1.054492 -3.128752
1.677107 0.004631 -1.083332 -3.098288
1.686985 0.004939 -1.113734 -3.055997
1.697829 0.005422 -1.146567 -2.998214
1.710481 0.006326 -1.183995 -2.916468
1.726179 0.007849 -1.228847 -2.795324
1.737361 0.005591 -1.259562 -2.697218
1.747368 0.005004 -1.286083 -2.602236
1.757401 0.005016 -1.311687 -2.501220
1.766685 0.004642 -1.334456 -2.403476
1.775456 0.004385 -1.355120 -2.308137
1.783879 0.004211 -1.374168 -2.214509
1.792053 0.004087 -1.391894 -2.122294
1.800045 0.003996 -1.408491 -2.031380
1.807901 0.003928 -1.424099 -1.941742
1.815660 0.003879 -1.438822 -1.853403
1.823349 0.003845 -1.452738 -1.766411
1.830994 0.003822 -1.465914 -1.680830
1.838614 0.003810 -1.478401 -1.596727
1.846228 0.003807 -1.490243 -1.514174
1.853852 0.003812 -1.501478 -1.433245
1.861500 0.003824 -1.512136 -1.354009
1.869187 0.003844 -1.522245 -1.276534
1.876926 0.003869 -1.531830 -1.200884
1.884728 0.003901 -1.540911 -1.127120
1.892607 0.003939 -1.549507 -1.055298
1.900574 0.003984 -1.557635 -0.985467
1.908642 0.004034 -1.565310 -0.917674
1.916821 0.004090 -1.572546 -0.851960
1.925125 0.004152 -1.579355 -0.788359
1.933566 0.004221 -1.585749 -0.726903
1.942157 0.004295 -1.591737 -0.667616
1.950912 0.004377 -1.597330 -0.610518
1.959844 0.004466 -1.602536 -0.555623
1.968968 0.004562 -1.607363 -0.502940
1.978300 0.004666 -1.611820 -0.452472
1.987857 0.004779 -1.615911 -0.404219
1.997657 0.004900 -1.619645 -0.358174
2.007719 0.005031 -1.623026 -0.314324
2.018063 0.005172 -1.626060 -0.272654
2.028713 0.005325 -1.628751 -0.233142
2.039692 0.005490 -1.631103 -0.195761
2.051027 0.005668 -1.633120 -0.160481
2.062749 0.005861 -1.634804 -0.127267
2.074889 0.006070 -1.636157 -0.096079
2.087483 0.006297 -1.637181 -0.066873
2.100572 0.006545 -1.637875 -0.039600
2.114201 0.006814 -1.638240 -0.014210
2.128421 0.007110 -1.638272 0.009355
2.143288 0.007434 -1.637968 0.031154
2.158869 0.007790 -1.637323 0.051250
2.175238 0.008185 -1.636331 0.069710
2.192483 0.008622 -1.634980 0.086604
2.210704 0.009110 -1.633259 0.102006
2.230019 0.009658 -1.631151 0.115992
2.250571 0.010276 -1.628635 0.128645
2.272527 0.010978 -1.625682 0.140048
2.296093 0.011783 -1.622259 0.150289
2.321524 0.012716 -1.618317 0.159464
2.349140 0.013808 -1.613797 0.167670
2.379354 0.015107 -1.608618 0.175016
2.412715 0.016681 -1.602666 0.181619
2.449985 0.018635 -1.595782 0.187615
2.492284 0.021149 -1.587726 0.193165
2.541407 0.024562 -1.578103 0.198482
2.600709 0.029651 -1.566170 0.203899
2.678677 0.038984 -1.550026 0.210134
2.776425 0.048874 -1.529127 0.217432
2.860073 0.041824 -1.510678 0.223710
2.943336 0.041631 -1.491781 0.230245
3.020565 0.038615 -1.473752 0.236705
3.093672 0.036553 -1.456210 0.243267
3.163709 0.035019 -1.438937 0.250037
3.231147 0.033719 -1.421840 0.257076
3.296227 0.032540 -1.404873 0.264422
3.359097 0.031435 -1.388010 0.272106
3.419865 0.030384 -1.371232 0.280157
3.478619 0.029377 -1.354526 0.288605
3.535434 0.028408 -1.337880 0.297477
3.590382 0.027474 -1.321280 0.306806
3.643529 0.026573 -1.304717 0.316624
3.694937 0.025704 -1.288177 0.326966
3.744668 0.024865 -1.271648 0.337871
3.792780 0.024056 -1.255118 0.349381
3.839332 0.023276 -1.238574 0.361539
3.884377 0.022523 -1.222002 0.374394
3.927972 0.021797 -1.205387 0.388000
3.970167 0.021098 -1.188715 0.402414
4.011016 0.020424 -1.171968 0.417699
4.050567 0.019776 -1.155130 0.433923
4.088871 0.019152 -1.138183 0.451161
4.125976 0.018552 -1.121107 0.469496
4.161929 0.017976 -1.103880 0.489017
4.196776 0.017424 -1.086481 0.509826
4.230565 0.016894 -1.068884 0.532031
4.263339 0.016387 -1.051063 0.555755
4.295146 0.015903 -1.032988 0.581134
4.326029 0.015442 -1.014626 0.608321
4.356034 0.015003 -0.995941 0.637486
4.385208 0.014587 -0.976892 0.668825
4.413597 0.014194 -0.957432 0.702557
4.441250 0.013826 -0.937508 0.738938
