0 0 0 -10
1 1 0 -10
2 2 0 -10
3 3 0 -10
4 4 0 -10
5 0 1 10
6 1 1 -0
7 2 1 -0
8 3 1 -0
9 4 1 10
10 0 2 10
11 1 2 -0
12 2 2 -0
13 3 2 -0
14 4 2 10
15 0 3 10
16 1 3 -0
17 2 3 -0
18 3 3 -0
19 4 3 10
20 0 4 -10
21 1 4 -10
22 2 4 -10
23 3 4 -10
24 4 4 10
